2.900218	40.000000
8.517771	40.000000
14.146368	40.000000
19.775640	40.000000
47.823007	40.000000
53.449553	40.000000
59.707712	49.000000
59.801654	50.000000
94.412933	64.000000
106.977644	3.000000
124.652795	15.000000
132.454918	46.000000
132.548861	47.000000
140.260363	77.000000
195.062280	59.000000
199.783381	46.000000
209.123037	19.000000
213.841140	6.000000
247.067292	0.000000
253.255063	8.000000
265.677438	25.000000
271.866679	33.000000
278.124059	42.000000
284.311529	50.000000
290.501082	58.000000
296.711270	66.000000
302.829515	73.000000
532.896623	77.000000
538.173384	72.000000
543.381273	66.000000
548.659138	61.000000
553.937238	56.000000
559.170026	50.000000
564.450785	45.000000
574.912124	34.000000
580.188885	29.000000
585.469644	24.000000
590.747830	19.000000
596.024592	14.000000
601.303352	9.000000
606.581246	4.000000
696.064198	1.000000
701.972571	5.000000
707.950902	10.000000
713.857276	14.000000
719.765650	18.000000
731.629554	27.000000
737.606431	32.000000
743.514803	36.000000
749.492937	41.000000
755.401309	45.000000
761.307685	49.000000
767.217280	53.000000
773.123655	57.000000
779.030030	61.000000
784.938403	65.000000
790.844779	69.000000
796.733164	72.000000
802.571051	75.000000
965.489951	79.000000
970.906627	76.000000
981.790809	71.000000
987.209679	68.000000
992.628781	65.000000
998.073439	62.000000
1003.492113	59.000000
1008.909867	56.000000
1014.329117	53.000000
1019.745792	50.000000
1025.162468	47.000000
1030.578679	44.000000
1062.962290	26.000000
1073.771916	20.000000
1079.188963	17.000000
1084.677595	15.000000
1095.561137	10.000000
1101.049768	8.000000
1106.537400	6.000000
1112.050770	4.000000
1117.538939	2.000000
1123.023572	0.000000
1235.127169	0.000000
1240.897145	2.000000
1246.589651	3.000000
1252.357232	5.000000
1258.126806	7.000000
1263.894266	9.000000
1269.663725	11.000000
1275.502141	14.000000
1281.296305	16.000000
1287.064302	18.000000
1292.901150	21.000000
1304.482042	26.000000
1310.248502	28.000000
1321.829394	33.000000
1327.667010	36.000000
1333.465160	38.000000
1339.236257	40.000000
1345.075672	43.000000
1350.868117	45.000000
1356.705112	48.000000
1362.473912	50.000000
1368.243371	52.000000
1374.011374	54.000000
1379.779833	56.000000
1385.546829	58.000000
1391.313290	60.000000
1397.081277	62.000000
1402.780779	63.000000
1408.547240	65.000000
1414.247110	66.000000
1425.690267	69.000000
1431.387990	70.000000
1442.689054	71.000000
1448.385558	72.000000
1459.692526	73.000000
1465.321535	73.000000
1470.950156	73.000000
1476.577294	73.000000
1482.202842	73.000000
1487.852375	73.000000
1493.436946	72.000000
1499.066645	72.000000
1504.623234	71.000000
1510.181822	70.000000
1521.341192	69.000000
1532.363671	66.000000
1537.920478	65.000000
1543.484063	64.000000
1554.511295	61.000000
1565.539878	58.000000
1571.026767	56.000000
1576.589132	55.000000
1582.077288	53.000000
1587.563920	51.000000
1593.053477	49.000000
1598.610065	48.000000
1604.097046	46.000000
1609.584677	44.000000
1615.072309	42.000000
1620.558942	40.000000
1631.581176	37.000000
1637.073805	35.000000
1642.561741	33.000000
1653.585779	30.000000
1659.071412	28.000000
1664.628001	27.000000
1670.114634	25.000000
1675.672359	24.000000
1681.162990	22.000000
1686.719579	21.000000
1697.744883	18.000000
1703.302005	17.000000
1708.883667	16.000000
1714.441411	15.000000
1725.596564	14.000000
1731.155152	13.000000
1742.317498	12.000000
1747.944067	12.000000
1759.130202	11.000000
1764.762745	11.000000
1770.389291	11.000000
1776.017439	11.000000
1781.721447	12.000000
1787.350524	12.000000
1798.650589	13.000000
1804.349881	14.000000
1809.976427	14.000000
1815.676499	15.000000
1821.376750	16.000000
1827.073822	17.000000
1832.771325	18.000000
1838.470240	19.000000
1844.166744	20.000000
1849.865432	21.000000
1855.564934	22.000000
1861.334392	24.000000
1867.032651	25.000000
1872.732153	26.000000
1884.173067	29.000000
1889.871570	30.000000
1895.639166	32.000000
1901.338669	33.000000
1907.101131	35.000000
1912.824767	36.000000
1918.610216	38.000000
1924.304138	39.000000
1929.998642	40.000000
1935.765938	42.000000
1941.460017	43.000000
1952.895079	46.000000
1958.612546	47.000000
1964.312047	48.000000
1970.004553	49.000000
1975.696059	50.000000
1981.387566	51.000000
1987.081071	52.000000
1992.775159	53.000000
1998.467543	54.000000
2004.162048	55.000000
2015.458899	56.000000
2021.153404	57.000000
2026.776283	57.000000
2038.073349	58.000000
2043.694951	58.000000
2049.344483	58.000000
2054.969394	58.000000
2060.595201	58.000000
2066.219749	58.000000
2071.842299	58.000000
2077.491346	58.000000
2083.116893	58.000000
2094.272469	57.000000
2105.432619	56.000000
2116.592303	55.000000
2122.143896	54.000000
2127.699904	53.000000
2133.325725	53.000000
2138.880206	52.000000
2144.430799	51.000000
2149.985390	50.000000
2155.539980	49.000000
2161.094571	48.000000
2166.676501	47.000000
2172.229093	46.000000
2177.787459	45.000000
2183.361039	44.000000
2188.920627	43.000000
2194.475200	42.000000
2200.030743	41.000000
2205.584334	40.000000
2211.139924	39.000000
2216.693586	38.000000
2222.246179	37.000000
2227.800769	36.000000
2233.353361	35.000000
2238.932482	34.000000
2244.487073	33.000000
2250.039665	32.000000
2255.594687	31.000000
2261.148383	30.000000
2266.703973	29.000000
2272.258977	28.000000
2283.421126	27.000000
2288.973718	26.000000
2294.601120	26.000000
2300.154712	25.000000
2305.802889	25.000000
2311.362477	24.000000
2316.987295	24.000000
2389.851706	24.000000
2395.475782	24.000000
2406.772848	25.000000
2418.070846	26.000000
2423.764790	27.000000
2429.392335	27.000000
2435.084875	28.000000
2446.385353	29.000000
2452.077859	30.000000
2457.770365	31.000000
